id,year,semester,courseId,courseName,department,departmentName,division,grade,className,capacity,confirmed,enrolled,remaining,isFull,demandExceedsCapacity,remainUpdatedAt,status
115-1-CCD-A010-A-1-A,115,1,A010,素描,CCD,工藝與創意設計學系,A,1,A,60,51,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A011-A-1-A,115,1,A011,色彩學,CCD,工藝與創意設計學系,A,1,A,60,56,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A020-A-1-A,115,1,A020,圖學,CCD,工藝與創意設計學系,A,1,A,60,53,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A04A-A-1-A,115,1,A04A,基本造型構成(一),CCD,工藝與創意設計學系,A,1,A,60,53,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A507-A-1-A,115,1,A507,木質媒材創作與應用(一),CCD,工藝與創意設計學系,A,1,A,15,15,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A50A-A-1-A,115,1,A50A,基礎媒材創作(一),CCD,工藝與創意設計學系,A,1,A,60,50,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A541-A-1-A,115,1,A541,電腦輔助設計(一)A,CCD,工藝與創意設計學系,A,1,A,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A542-A-1-A,115,1,A542,電腦輔助設計(一)B,CCD,工藝與創意設計學系,A,1,A,30,25,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B571-A-1-A,115,1,B571,電腦多媒體,CCD,工藝與創意設計學系,A,1,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A506-A-2-A,115,1,A506,圖案與文字造型設計,CCD,工藝與創意設計學系,A,2,A,20,20,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-A532-A-2-A,115,1,A532,產品表現技法,CCD,工藝與創意設計學系,A,2,A,20,20,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B010-A-2-A,115,1,B010,創意設計(一),CCD,工藝與創意設計學系,A,2,A,60,41,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B043-A-2-A,115,1,B043,設計思考(一),CCD,工藝與創意設計學系,A,2,A,60,48,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B521-A-2-A,115,1,B521,傳統圖案研究,CCD,工藝與創意設計學系,A,2,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B536-A-2-A,115,1,B536,視覺傳達設計,CCD,工藝與創意設計學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B545-A-2-A,115,1,B545,數位工藝概論,CCD,工藝與創意設計學系,A,2,A,70,26,0,44,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B551-A-2-A,115,1,B551,工藝設計(一),CCD,工藝與創意設計學系,A,2,A,45,36,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B562-A-2-A,115,1,B562,造型藝術創作(一),CCD,工藝與創意設計學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-B581-A-2-A,115,1,B581,陶瓷裝飾技法,CCD,工藝與創意設計學系,A,2,A,15,15,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C521-A-2-A,115,1,C521,數位設計(一),CCD,工藝與創意設計學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C010-A-3-A,115,1,C010,田野調查,CCD,工藝與創意設計學系,A,3,A,70,53,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C021-A-3-A,115,1,C021,創意設計(三),CCD,工藝與創意設計學系,A,3,A,60,48,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C500-A-3-A,115,1,C500,校外實習,CCD,工藝與創意設計學系,A,3,A,60,41,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C511-A-3-A,115,1,C511,木作漆藝(一),CCD,工藝與創意設計學系,A,3,A,22,22,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C521-A-3-A,115,1,C521,數位設計(一),CCD,工藝與創意設計學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C523-A-3-A,115,1,C523,數位立體造型設計(一),CCD,工藝與創意設計學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C52C-A-3-A,115,1,C52C,媒體創新設計(三),CCD,工藝與創意設計學系,A,3,A,45,20,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C531-A-3-A,115,1,C531,工藝設計(三),CCD,工藝與創意設計學系,A,3,A,45,30,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C541-A-3-A,115,1,C541,企業識別體系,CCD,工藝與創意設計學系,A,3,A,20,19,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C551-A-3-A,115,1,C551,當代藝術,CCD,工藝與創意設計學系,A,3,A,60,25,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C555-A-3-A,115,1,C555,文化產品設計概論,CCD,工藝與創意設計學系,A,3,A,20,20,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-C561-A-3-A,115,1,C561,玉石媒材創作(一),CCD,工藝與創意設計學系,A,3,A,12,12,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-D100-A-4-A,115,1,D100,畢業製作(一)-A,CCD,工藝與創意設計學系,A,4,A,60,23,0,37,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CCD-D101-A-4-A,115,1,D101,畢業製作(一)-B,CCD,工藝與創意設計學系,A,4,A,60,24,0,36,false,false,2026-08-29T21:00:11+00:00,ok
115-1-CHS-A761-A-1-A,115,1,A761,基礎電腦繪圖,CHS,人文社會科學院共同課程,A,1,A,20,2,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-A01A-A-1-A,115,1,A01A,建築設計(一)A,DA,建築學系,A,1,A,30,12,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-A01B-A-1-A,115,1,A01B,建築設計(一)B,DA,建築學系,A,1,A,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-A01C-A-1-A,115,1,A01C,建築設計(一)C,DA,建築學系,A,1,A,30,13,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-A021-A-1-A,115,1,A021,圖學,DA,建築學系,A,1,A,41,37,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-A031-A-1-A,115,1,A031,建築概論,DA,建築學系,A,1,A,60,36,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B020-A-2-A,115,1,B020,西洋建築史,DA,建築學系,A,2,A,40,33,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B021-A-2-A,115,1,B021,建築計畫,DA,建築學系,A,2,A,50,29,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B04A-A-2-A,115,1,B04A,建築設計(三)A,DA,建築學系,A,2,A,30,13,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B04B-A-2-A,115,1,B04B,建築設計(三)B,DA,建築學系,A,2,A,30,10,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B04C-A-2-A,115,1,B04C,建築設計(三)C,DA,建築學系,A,2,A,30,3,0,27,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B502-A-2-A,115,1,B502,數位創新設計(二),DA,建築學系,A,2,A,33,33,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B521-A-2-A,115,1,B521,測量學及實習,DA,建築學系,A,2,A,20,20,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B011-A-3-A,115,1,B011,建築構造學(2),DA,建築學系,A,3,A,40,30,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-B030-A-3-A,115,1,B030,建築結構系統,DA,建築學系,A,3,A,40,29,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C01A-A-3-A,115,1,C01A,建築設計(五)A,DA,建築學系,A,3,A,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C01B-A-3-A,115,1,C01B,建築設計(五)B,DA,建築學系,A,3,A,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C01C-A-3-A,115,1,C01C,建築設計(五)C,DA,建築學系,A,3,A,30,10,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C021-A-3-A,115,1,C021,敷地計畫,DA,建築學系,A,3,A,40,30,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C502-A-3-A,115,1,C502,施工估價,DA,建築學系,A,3,A,30,28,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C54A-A-3-A,115,1,C54A,數位創新設計(四),DA,建築學系,A,3,A,30,27,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-D011-A-3-A,115,1,D011,建築環境控制系統,DA,建築學系,A,3,A,100,57,0,43,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-C031-A-4-A,115,1,C031,建築法規,DA,建築學系,A,4,A,50,32,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-D011-A-4-A,115,1,D011,建築環境控制系統,DA,建築學系,A,4,A,100,57,0,43,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-D01A-A-4-A,115,1,D01A,建築設計(七)A,DA,建築學系,A,4,A,36,15,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-D01B-A-4-A,115,1,D01B,建築設計(七)B,DA,建築學系,A,4,A,30,10,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-D021-A-4-A,115,1,D021,都市計畫,DA,建築學系,A,4,A,40,25,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-E001-A-5-A,115,1,E001,建築設計(九)A,DA,建築學系,A,5,A,30,8,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-E002-A-5-A,115,1,E002,建築設計(九)B,DA,建築學系,A,5,A,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-E003-A-5-A,115,1,E003,建築設計(九)C,DA,建築學系,A,5,A,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-T020-L-1-,115,1,T020,研究方法與論文寫作,DA,建築學系,L,1,,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-T02A-L-1-,115,1,T02A,專題研討(一),DA,建築學系,L,1,,50,17,0,33,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-T506-L-1-,115,1,T506,近代建築史研究專題,DA,建築學系,L,1,,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-T509-L-1-,115,1,T509,先進營建技術與設計專論,DA,建築學系,L,1,,51,51,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-T513-L-1-,115,1,T513,BIM建築資訊模型特論,DA,建築學系,L,1,,30,28,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-T52G-L-1-,115,1,T52G,建築工程投資風險與決策,DA,建築學系,L,1,,45,45,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-F010-M-1-,115,1,F010,專題研討(一),DA,建築學系,M,1,,30,14,0,16,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-F021-M-1-,115,1,F021,研究方法與論文寫作,DA,建築學系,M,1,,30,15,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-F50A-M-1-,115,1,F50A,建築調查與定量分析,DA,建築學系,M,1,,30,15,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DA-F52A-M-1-,115,1,F52A,人工智慧導論與建築應用,DA,建築學系,M,1,,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A003-A-1-A,115,1,A003,運動賽會管理,DAP,運動競技學系,A,1,A,55,49,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A004-A-1-A,115,1,A004,運動管理學,DAP,運動競技學系,A,1,A,55,49,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A01A-A-1-A,115,1,A01A,專長術科(棒球)-I,DAP,運動競技學系,A,1,A,18,16,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A02A-A-1-A,115,1,A02A,專長術科(桌球)-I,DAP,運動競技學系,A,1,A,7,7,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A03A-A-1-A,115,1,A03A,專長術科(游泳)-I,DAP,運動競技學系,A,1,A,4,1,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A04A-A-1-A,115,1,A04A,專長術科(羽球)-I,DAP,運動競技學系,A,1,A,12,12,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A05A-A-1-A,115,1,A05A,專長術科(足球)-Ⅰ,DAP,運動競技學系,A,1,A,10,10,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A06A-A-1-A,115,1,A06A,專長術科(木球)-I,DAP,運動競技學系,A,1,A,3,3,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-A513-A-1-A,115,1,A513,體育史,DAP,運動競技學系,A,1,A,55,43,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B05A-A-1-A,115,1,B05A,體適能(Ⅰ),DAP,運動競技學系,A,1,A,55,38,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B06A-A-1-A,115,1,B06A,游泳(Ⅰ),DAP,運動競技學系,A,1,A,55,44,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B001-A-2-A,115,1,B001,運動生理學,DAP,運動競技學系,A,2,A,55,46,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B002-A-2-A,115,1,B002,運動心理學,DAP,運動競技學系,A,2,A,57,46,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B01A-A-2-A,115,1,B01A,專長術科(棒球)-III,DAP,運動競技學系,A,2,A,18,13,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B02A-A-2-A,115,1,B02A,專長術科(桌球)-III,DAP,運動競技學系,A,2,A,4,2,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B03A-A-2-A,115,1,B03A,專長術科(游泳)-III,DAP,運動競技學系,A,2,A,5,5,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B04A-A-2-A,115,1,B04A,專長術科(羽球)-III,DAP,運動競技學系,A,2,A,14,14,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B07A-A-2-A,115,1,B07A,專長術科(木球)-Ⅲ,DAP,運動競技學系,A,2,A,3,2,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B08A-A-2-A,115,1,B08A,專長術科(足球)-Ⅲ,DAP,運動競技學系,A,2,A,11,9,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B511-A-2-A,115,1,B511,健身運動指導學,DAP,運動競技學系,A,2,A,55,37,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B512-A-2-A,115,1,B512,運動倫理,DAP,運動競技學系,A,2,A,55,38,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B513-A-2-A,115,1,B513,運動公共關係,DAP,運動競技學系,A,2,A,55,38,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B531-A-2-A,115,1,B531,棒/壘球,DAP,運動競技學系,A,2,A,55,12,0,43,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-B54A-A-2-A,115,1,B54A,水上救生(Ⅰ),DAP,運動競技學系,A,2,A,47,15,0,32,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C001-A-3-A,115,1,C001,運動訓練學,DAP,運動競技學系,A,3,A,55,46,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C01A-A-3-A,115,1,C01A,專長術科(棒球)-V,DAP,運動競技學系,A,3,A,19,17,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C02A-A-3-A,115,1,C02A,專長術科(桌球)-V,DAP,運動競技學系,A,3,A,5,5,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C03A-A-3-A,115,1,C03A,專長術科(游泳)-V,DAP,運動競技學系,A,3,A,5,3,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C04A-A-3-A,115,1,C04A,專長術科(羽球)-V,DAP,運動競技學系,A,3,A,13,11,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C05A-A-3-A,115,1,C05A,專長術科(木球)-Ⅴ,DAP,運動競技學系,A,3,A,3,1,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C501-A-3-A,115,1,C501,體育行政與管理,DAP,運動競技學系,A,3,A,55,45,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C513-A-3-A,115,1,C513,運動營養學,DAP,運動競技學系,A,3,A,55,48,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C521-A-3-A,115,1,C521,網球,DAP,運動競技學系,A,3,A,55,11,0,44,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C522-A-3-A,115,1,C522,足球,DAP,運動競技學系,A,3,A,55,10,0,45,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C531-A-3-A,115,1,C531,幼兒體育,DAP,運動競技學系,A,3,A,55,33,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-C54A-A-3-A,115,1,C54A,重量訓練(Ⅰ),DAP,運動競技學系,A,3,A,55,30,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D06A-A-3-A,115,1,D06A,專長術科(足球)-Ⅴ,DAP,運動競技學系,A,3,A,13,12,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D01A-A-4-A,115,1,D01A,專長術科(棒球)-Ⅶ,DAP,運動競技學系,A,4,A,12,8,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D02A-A-4-A,115,1,D02A,專長術科(桌球)-Ⅶ,DAP,運動競技學系,A,4,A,9,5,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D03A-A-4-A,115,1,D03A,專長術科(游泳)-Ⅶ,DAP,運動競技學系,A,4,A,7,2,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D04A-A-4-A,115,1,D04A,專長術科(羽球)-Ⅶ,DAP,運動競技學系,A,4,A,12,7,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D05A-A-4-A,115,1,D05A,專長術科(木球)-Ⅶ,DAP,運動競技學系,A,4,A,5,5,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D06B-A-4-A,115,1,D06B,專長術科(足球)-Ⅶ,DAP,運動競技學系,A,4,A,13,10,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D501-A-4-A,115,1,D501,運動傳播學,DAP,運動競技學系,A,4,A,47,24,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D514-A-4-A,115,1,D514,排球,DAP,運動競技學系,A,4,A,46,16,0,30,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D515-A-4-A,115,1,D515,高爾夫,DAP,運動競技學系,A,4,A,47,15,0,32,false,false,2026-08-29T21:00:11+00:00,ok
115-1-DAP-D521-A-4-A,115,1,D521,運動產業實習,DAP,運動競技學系,A,4,A,15,6,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A011-A-1-A,115,1,A011,初級日語I,EL,東亞語文學系,A,1,A,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A033-A-1-A,115,1,A033,初級日語會話Ⅰ,EL,東亞語文學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A061-A-1-A,115,1,A061,初級韓語 Ⅰ,EL,東亞語文學系,A,1,A,30,25,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A081-A-1-A,115,1,A081,初級韓語會話Ⅰ,EL,東亞語文學系,A,1,A,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A091-A-1-A,115,1,A091,初級越語 Ⅰ,EL,東亞語文學系,A,1,A,30,18,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A111-A-1-A,115,1,A111,初級越語會話Ⅰ,EL,東亞語文學系,A,1,A,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A561-A-1-A,115,1,A561,越語發音,EL,東亞語文學系,A,1,A,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A56A-A-1-A,115,1,A56A,日語語法 I,EL,東亞語文學系,A,1,A,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A591-A-1-A,115,1,A591,韓國文化概論,EL,東亞語文學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A601-A-1-A,115,1,A601,越南文化概論,EL,東亞語文學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A02A-A-2-A,115,1,A02A,日語聽講實習I,EL,東亞語文學系,A,2,A,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A071-A-2-A,115,1,A071,韓語聽講實習Ⅰ,EL,東亞語文學系,A,2,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A101-A-2-A,115,1,A101,越語聽講實習Ⅰ,EL,東亞語文學系,A,2,A,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-A523-A-2-A,115,1,A523,越南近現代史,EL,東亞語文學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B10A-A-2-A,115,1,B10A,中級日語 I,EL,東亞語文學系,A,2,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B11C-A-2-A,115,1,B11C,中級韓語 I,EL,東亞語文學系,A,2,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B12C-A-2-A,115,1,B12C,中級越語 I,EL,東亞語文學系,A,2,A,30,12,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B13D-A-2-A,115,1,B13D,中級韓語會話I,EL,東亞語文學系,A,2,A,30,18,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B14A-A-2-A,115,1,B14A,中級日語會話I,EL,東亞語文學系,A,2,A,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B15A-A-2-A,115,1,B15A,中級越語會話I,EL,東亞語文學系,A,2,A,30,15,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B171-A-2-A,115,1,B171,日語習作I,EL,東亞語文學系,A,2,A,30,28,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B19A-A-2-A,115,1,B19A,韓語習作I,EL,東亞語文學系,A,2,A,30,20,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B21A-A-2-A,115,1,B21A,越語習作I,EL,東亞語文學系,A,2,A,30,14,0,16,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B221-A-2-A,115,1,B221,東亞經濟概論,EL,東亞語文學系,A,2,A,30,23,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B516-A-2-A,115,1,B516,韓國經貿政策,EL,東亞語文學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B557-A-2-A,115,1,B557,東亞企業創新與轉型,EL,東亞語文學系,A,2,A,30,13,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-B56A-A-2-A,115,1,B56A,文學跨界讀寫Ⅰ,EL,東亞語文學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D600-A-2-A,115,1,D600,勞資關係法制與實用,EL,東亞語文學系,A,2,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F582-A-2-A,115,1,F582,語言與營銷,EL,東亞語文學系,A,2,A,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-C66A-A-3-A,115,1,C66A,高級日語會話Ⅰ,EL,東亞語文學系,A,3,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-C68C-A-3-A,115,1,C68C,高級韓語會話I,EL,東亞語文學系,A,3,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D01C-A-4-A,115,1,D01C,韓語口譯I,EL,東亞語文學系,A,4,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D101-A-4-A,115,1,D101,進階日語習作 I,EL,東亞語文學系,A,4,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D102-A-4-A,115,1,D102,進階越語習作 I,EL,東亞語文學系,A,4,A,30,8,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D103-A-4-A,115,1,D103,進階韓語習作 I,EL,東亞語文學系,A,4,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D12A-A-4-A,115,1,D12A,東亞語文實作(越語),EL,東亞語文學系,A,4,A,30,2,0,28,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D12B-A-4-A,115,1,D12B,東亞語文實作(日語),EL,東亞語文學系,A,4,A,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D12C-A-4-A,115,1,D12C,東亞語文實作(韓語),EL,東亞語文學系,A,4,A,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D50B-A-4-A,115,1,D50B,越語口譯 I,EL,東亞語文學系,A,4,A,30,8,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D57A-A-4-A,115,1,D57A,韓國社會概論I,EL,東亞語文學系,A,4,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D581-A-4-A,115,1,D581,新聞日語聽力練習,EL,東亞語文學系,A,4,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-D643-A-4-A,115,1,D643,亞洲共同體講座,EL,東亞語文學系,A,4,A,100,33,0,67,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F555-A-4-A,115,1,F555,東亞人資管理,EL,東亞語文學系,A,4,A,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F56B-A-4-A,115,1,F56B,日語口譯I,EL,東亞語文學系,A,4,A,30,22,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F501-M-1-,115,1,F501,研究方法論,EL,東亞語文學系,M,1,,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F547-M-1-,115,1,F547,韓國的軟實力與公共外交,EL,東亞語文學系,M,1,,30,13,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F514-M-2-,115,1,F514,韓語談話表現研究,EL,東亞語文學系,M,2,,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
